id,season,team_api_id,players,total_score,average_score,team_long_name,total_points,avg_score_discrete,total_score_discrete,avg_score_quantile,total_score_quantile
508,2008/2009,8543,"[150401, 25735, 33544, 30474, 25597, 39444, 33687, 41629, 39331, 39332, 39334, 39731, 150468, 30918, 18506, 43341, 16351, 25581, 25584, 25587, 25594, 56829, 25598]",1634.0,71.04347826086956,Lazio,50,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1619.893, 1645.15]"
509,2009/2010,8543,"[33544, 27657, 30474, 27660, 39444, 33687, 39324, 41629, 39331, 39332, 39334, 35244, 39726, 39731, 18506, 43341, 16351, 25584, 25588, 25594, 56829, 25598]",1658.0,75.36363636363636,Lazio,46,"(74.344, 75.737]","(1607.004, 1712.255]","(75.089, 76.163]","(1645.15, 1674.5]"
510,2010/2011,8543,"[150401, 37767, 27657, 30474, 38922, 27660, 39444, 41629, 39331, 39332, 39334, 33963, 35244, 39726, 185925, 21446, 18506, 43341, 39769, 57067, 34540, 25594, 56829, 25598]",1785.5,74.39583333333333,Lazio,66,"(74.344, 75.737]","(1712.255, 1817.505]","(73.77, 74.479]","(1782.147, 1809.758]"
511,2011/2012,8543,"[56961, 150401, 37767, 39562, 33418, 27660, 38922, 39444, 41629, 39331, 11685, 39334, 33963, 35244, 30638, 39599, 39729, 26171, 41667, 21446, 66890, 43341, 57067, 25594, 25598, 37503]",1894.0,72.84615384615384,Lazio,59,"(71.557, 72.951]","(1817.505, 1922.755]","(72.704, 73.177]","(1891.036, 1953.176]"
512,2012/2013,8543,"[150401, 27657, 39562, 27660, 39444, 317717, 11685, 39334, 79013, 35244, 30638, 39599, 26294, 26171, 40001, 41667, 185925, 21446, 66890, 43341, 57067, 25594, 25598, 37503]",1828.0,76.16666666666667,Lazio,61,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1809.758, 1848.8]"
513,2013/2014,8543,"[27657, 39562, 27660, 281999, 317717, 11685, 39334, 79013, 35244, 30638, 39599, 230190, 26294, 26171, 40001, 184132, 185925, 21446, 66890, 43341, 150747, 57067, 38393, 25594, 488958]",1912.9146187146189,76.51658474858476,Lazio,56,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1891.036, 1953.176]"
514,2014/2015,8543,"[18945, 30983, 362120, 188555, 73999, 317717, 26489, 128036, 11685, 39334, 79013, 30638, 39599, 230190, 106292, 26171, 40001, 185925, 66890, 43341, 150747, 57067, 38393, 25594, 488958]",1887.140476190476,75.48561904761905,Lazio,66,"(74.344, 75.737]","(1817.505, 1922.755]","(75.089, 76.163]","(1848.8, 1891.036]"
515,2015/2016,8543,"[18945, 358149, 30983, 362120, 39562, 188555, 38393, 73999, 317717, 128036, 11685, 230190, 39599, 30638, 106292, 41411, 463301, 66890, 43341, 40016, 150747, 465628, 518373, 26489, 25594, 488958]",1980.3646825396827,76.1678724053724,Lazio,54,"(75.737, 77.131]","(1922.755, 2028.006]","(76.163, 77.607]","(1953.176, 2037.218]"
516,2008/2009,9885,"[30725, 30727, 30728, 30861, 39566, 30736, 27287, 30871, 41884, 96540, 41888, 41890, 41892, 32937, 38827, 39732, 35643, 32574, 41412, 24132, 24791, 112476, 30712, 31739, 30717]",1984.5,79.38,Juventus,74,"(78.524, 79.917]","(1922.755, 2028.006]","(79.366, 82.704]","(1953.176, 2037.218]"
517,2009/2010,9885,"[31235, 30727, 30728, 30861, 39566, 34320, 37520, 27287, 30871, 41881, 41884, 96540, 41888, 41890, 41892, 11685, 32937, 38827, 32574, 24132, 41412, 24791, 34520, 33888, 96616, 30712, 30717]",2151.0,79.66666666666667,Juventus,55,"(78.524, 79.917]","(2133.256, 2238.506]","(79.366, 82.704]","(2037.218, 2449.007]"
518,2010/2011,9885,"[30727, 30861, 34320, 96534, 41884, 63520, 41890, 41892, 24235, 38827, 27694, 30902, 192574, 39232, 41411, 24132, 41412, 27720, 231753, 31314, 27615, 33888, 39540, 30709, 30712, 30717]",1946.0,74.84615384615384,Juventus,58,"(74.344, 75.737]","(1922.755, 2028.006]","(74.479, 75.089]","(1891.036, 1953.176]"
519,2011/2012,9885,"[30474, 30731, 34320, 49939, 39447, 41884, 41890, 41892, 24235, 26675, 30902, 38717, 39232, 41411, 167634, 31314, 68436, 96616, 39540, 30717]",1588.0,79.4,Juventus,79,"(78.524, 79.917]","(1501.754, 1607.004]","(79.366, 82.704]","(1584.57, 1619.893]"
520,2012/2013,9885,"[248453, 30474, 30731, 49939, 42645, 41497, 41884, 96540, 41890, 41892, 24235, 30902, 36410, 38717, 41411, 182606, 167634, 27615, 96616, 109298, 39540, 111862, 30717]",1823.5,79.28260869565217,Juventus,87,"(78.524, 79.917]","(1817.505, 1922.755]","(77.607, 79.366]","(1809.758, 1848.8]"
521,2013/2014,9885,"[248453, 33030, 49543, 30474, 30731, 49939, 42645, 41497, 41884, 96540, 38817, 41890, 24235, 30902, 38717, 27615, 40165, 96616, 109298, 39540, 111862, 30717]",1785.0541958041958,81.1388270820089,Juventus,102,"(79.917, 81.311]","(1712.255, 1817.505]","(79.366, 82.704]","(1782.147, 1809.758]"
522,2014/2015,9885,"[213501, 248453, 33030, 49543, 30474, 30731, 49939, 42645, 41884, 96540, 38817, 41890, 41892, 24235, 178603, 30902, 32569, 41411, 429265, 27615, 210278, 244966, 96616, 111862, 30717]",1959.7662910618792,78.39065164247516,Juventus,87,"(77.131, 78.524]","(1922.755, 2028.006]","(77.607, 79.366]","(1953.176, 2037.218]"
523,2015/2016,9885,"[213501, 248453, 30474, 358155, 42645, 421786, 41884, 325916, 41890, 157865, 24235, 30902, 75447, 32569, 176186, 155066, 166595, 21446, 244966, 210278, 96616, 42346, 111862, 30717]",1916.3309523809523,79.84712301587301,Juventus,91,"(78.524, 79.917]","(1817.505, 1922.755]","(79.366, 82.704]","(1891.036, 1953.176]"
524,2008/2009,9857,"[41861, 41864, 31499, 39440, 56593, 41874, 24848, 41749, 41242, 41243, 39203, 39340, 27701, 27703, 30136, 42433, 30285, 114769, 41811, 39390, 40165, 41958, 32749, 25581, 19310, 150388, 25595]",1760.0,65.18518518518519,Bologna,37,"(64.591, 65.984]","(1712.255, 1817.505]","(63.065, 65.327]","(1754.043, 1782.147]"
525,2009/2010,9857,"[39426, 41864, 31499, 39440, 24464, 41749, 27676, 27680, 39203, 39340, 24493, 24624, 42035, 27701, 39360, 42433, 41671, 30285, 56654, 114769, 24792, 40165, 32749, 150388, 20342, 25595, 30718]",1794.5,66.46296296296296,Bologna,42,"(65.984, 67.377]","(1712.255, 1817.505]","(65.327, 66.522]","(1782.147, 1809.758]"
526,2010/2011,9857,"[24464, 39440, 190872, 27675, 170667, 39340, 111794, 42437, 41671, 41930, 56654, 114769, 41942, 71768, 24792, 26214, 32749, 41841, 73841, 15732, 73845, 150388, 182776, 25595]",1572.5,65.52083333333333,Bologna,44,"(64.591, 65.984]","(1501.754, 1607.004]","(65.327, 66.522]","(1555.7, 1584.57]"
527,2011/2012,9857,"[41475, 38148, 27658, 190872, 199833, 39450, 39206, 170667, 24493, 39474, 42308, 41930, 56654, 24792, 182106, 41818, 26214, 42601, 32749, 73841, 150388, 73845, 182776, 25595]",1690.5,70.4375,Bologna,44,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1674.5, 1698.154]"
528,2012/2013,9857,"[198400, 115330, 41475, 27658, 199833, 39450, 30881, 170667, 27691, 39474, 265275, 197952, 213699, 42308, 27720, 231753, 41930, 27721, 42579, 24789, 24792, 24546, 172899, 26214, 42601, 73841, 182776]",1942.5,71.94444444444444,Bologna,44,"(71.557, 72.951]","(1922.755, 2028.006]","(71.673, 72.263]","(1891.036, 1953.176]"
529,2013/2014,9857,"[113792, 40962, 21123, 41475, 38148, 39450, 429988, 27690, 27691, 170667, 39474, 42425, 197952, 25922, 42308, 27721, 41930, 231753, 24789, 24546, 26214, 41841, 73841, 182776, 24443]",1783.0662559662558,71.32265023865023,Bologna,29,"(70.164, 71.557]","(1712.255, 1817.505]","(71.068, 71.673]","(1782.147, 1809.758]"
530,2015/2016,9857,"[447488, 362115, 518663, 415113, 154249, 300683, 27657, 27663, 668307, 500502, 199833, 26522, 74009, 202650, 50074, 39474, 282420, 35644, 42691, 192079, 39376, 167634, 40659, 24793, 259306, 155246, 335606, 182776]",1975.9252136752136,70.56875763125763,Bologna,42,"(70.164, 71.557]","(1922.755, 2028.006]","(70.434, 71.068]","(1953.176, 2037.218]"
531,2008/2009,9875,"[32769, 41350, 56585, 39569, 27666, 18705, 27668, 41887, 24624, 42042, 41658, 42043, 41661, 41666, 39509, 41306, 35421, 41309, 24546, 41322, 18925, 39535, 41328, 41337, 18558]",1710.0,68.4,Napoli,46,"(67.377, 68.771]","(1607.004, 1712.255]","(68.375, 69.176]","(1698.154, 1727.406]"
532,2009/2010,9875,"[32769, 56585, 39569, 18705, 42388, 27668, 27671, 50074, 41658, 42043, 41666, 414792, 39509, 41309, 35421, 24546, 32746, 18925, 39535, 41328, 39540]",1574.5,74.97619047619048,Napoli,59,"(74.344, 75.737]","(1501.754, 1607.004]","(74.479, 75.089]","(1555.7, 1584.57]"
533,2010/2011,9875,"[32769, 41350, 56585, 182921, 49677, 42388, 50074, 39706, 193439, 41887, 41658, 42043, 41666, 40004, 414792, 39509, 18518, 24546, 32746, 18925, 39535, 25584, 25337]",1717.5,74.67391304347827,Napoli,70,"(74.344, 75.737]","(1712.255, 1817.505]","(74.479, 75.089]","(1698.154, 1727.406]"
534,2011/2012,9875,"[32769, 56585, 49677, 42388, 50074, 39706, 27560, 155050, 41658, 42043, 119100, 414792, 114769, 39509, 25818, 30940, 32746, 31725, 18925, 39535, 25597]",1611.5,76.73809523809524,Napoli,60,"(75.737, 77.131]","(1607.004, 1712.255]","(76.163, 77.607]","(1584.57, 1619.893]"
535,2012/2013,9875,"[32769, 49677, 42388, 50074, 193441, 27684, 27560, 24502, 24504, 41658, 49860, 31300, 414792, 114769, 39509, 25818, 30940, 32746, 39535, 30966, 25597]",1641.0,78.14285714285714,Napoli,78,"(77.131, 78.524]","(1607.004, 1712.255]","(77.607, 79.366]","(1619.893, 1645.15]"
536,2013/2014,9875,"[187017, 282775, 46104, 50074, 25759, 193441, 27684, 128037, 155050, 41658, 150330, 32579, 30660, 49860, 116555, 114769, 25818, 30940, 34029, 39535, 172157, 30966, 25597]",1786.946728271728,77.69333601181427,Napoli,78,"(77.131, 78.524]","(1712.255, 1817.505]","(77.607, 79.366]","(1782.147, 1809.758]"
537,2014/2015,9875,"[118528, 187017, 56585, 282775, 46104, 50074, 25759, 215584, 193441, 27684, 128037, 41658, 24123, 150330, 116555, 114769, 128852, 25818, 172899, 34029, 39535, 39415, 210428, 172157]",1753.1527777777778,73.0480324074074,Napoli,63,"(72.951, 74.344]","(1712.255, 1817.505]","(72.704, 73.177]","(1727.406, 1754.043]"
538,2015/2016,9875,"[187017, 282775, 46104, 25759, 215584, 193441, 293160, 177837, 265273, 41658, 150330, 30660, 128852, 41688, 172899, 188652, 34029, 39535, 210428]",1473.843131868132,77.5706911509543,Napoli,82,"(77.131, 78.524]","(1396.504, 1501.754]","(76.163, 77.607]","(1421.623, 1473.969]"
539,2008/2009,9888,"[164864, 39428, 30983, 24456, 24457, 39185, 42387, 39701, 39200, 27558, 27560, 17836, 27565, 27566, 39726, 45244, 39744, 27598, 39633, 42325, 41942, 41432, 42460, 21982, 41445, 19436]",1729.5,66.51923076923077,Lecce,30,"(65.984, 67.377]","(1712.255, 1817.505]","(65.327, 66.522]","(1727.406, 1754.043]"
540,2010/2011,9888,"[31490, 39556, 39428, 41605, 27665, 39185, 34969, 27560, 27565, 24500, 130113, 27974, 27598, 41432, 42460, 213341, 144999, 191080, 42091, 26349, 39537, 22386, 57076, 154239]",1625.0,67.70833333333333,Lecce,41,"(67.377, 68.771]","(1607.004, 1712.255]","(66.522, 67.711]","(1619.893, 1645.15]"
541,2011/2012,9888,"[115330, 39556, 196484, 41605, 190604, 27665, 161682, 170775, 39191, 42396, 41887, 114475, 24499, 24500, 155066, 27974, 25549, 27598, 41942, 144999, 39401, 39533, 26349, 39537, 22386, 74354, 57076, 30711, 154239]",2000.5,68.98275862068965,Lecce,34,"(68.771, 70.164]","(1922.755, 2028.006]","(68.375, 69.176]","(1953.176, 2037.218]"
542,2008/2009,8636,"[34304, 34305, 30724, 50055, 108808, 24450, 39306, 35724, 30989, 30492, 30460, 27692, 39349, 30905, 150466, 22984, 30281, 30928, 30930, 38239, 30690, 30696, 35561, 30716, 34942]",2020.0,80.8,Inter,84,"(79.917, 81.311]","(1922.755, 2028.006]","(79.366, 82.704]","(1953.176, 2037.218]"
543,2009/2010,8636,"[34305, 30724, 108808, 30989, 30492, 30878, 30460, 170667, 27692, 39349, 30905, 150466, 22984, 30930, 30549, 39774, 26852, 33639, 40428, 30716, 25597, 34942]",1788.0,81.27272727272727,Inter,82,"(79.917, 81.311]","(1712.255, 1817.505]","(79.366, 82.704]","(1782.147, 1809.758]"
544,2010/2011,8636,"[34305, 30724, 154246, 30989, 30492, 30878, 30460, 27692, 27697, 25526, 30905, 150466, 22984, 98254, 30930, 30549, 184536, 39774, 39393, 26852, 24549, 33639, 40428, 40686, 213744, 30716, 25597]",2074.0,76.81481481481481,Inter,76,"(75.737, 77.131]","(2028.006, 2133.256]","(76.163, 77.607]","(2037.218, 2449.007]"
545,2011/2012,8636,"[34305, 30724, 154246, 50189, 30989, 19352, 109338, 30492, 30878, 57124, 27692, 27697, 189237, 25526, 27702, 30905, 38460, 18506, 98254, 30930, 30549, 184536, 39774, 26852, 24549, 41199, 30460]",2138.0,79.18518518518519,Inter,57,"(78.524, 79.917]","(2133.256, 2238.506]","(77.607, 79.366]","(2037.218, 2449.007]"
546,2012/2013,8636,"[362113, 362114, 18823, 56585, 50189, 30991, 19352, 30492, 30878, 206242, 27692, 25772, 27697, 25526, 42422, 100033, 98254, 30930, 30549, 184536, 197352, 32748, 182765, 41199, 239219, 25595, 30460, 25598]",2031.5,72.55357142857143,Inter,54,"(71.557, 72.951]","(2028.006, 2133.256]","(72.263, 72.704]","(1953.176, 2037.218]"
547,2013/2014,8636,"[25735, 50189, 30991, 282770, 42388, 19352, 199833, 30492, 25772, 42422, 25526, 100033, 31300, 21446, 168390, 98254, 30930, 30549, 182106, 181984, 197352, 130155, 41199, 239219, 30460]",1944.8199188066835,77.79279675226734,Inter,60,"(77.131, 78.524]","(1922.755, 2028.006]","(77.607, 79.366]","(1891.036, 1953.176]"
548,2014/2015,8636,"[154246, 25735, 30991, 30865, 109330, 282770, 42388, 19352, 25772, 176300, 206508, 49970, 25526, 42422, 150466, 21446, 27719, 98254, 177874, 409812, 40165, 197352, 130155, 41199, 239219, 32118]",1901.9482683982685,73.15185647685647,Inter,55,"(72.951, 74.344]","(1817.505, 1922.755]","(72.704, 73.177]","(1891.036, 1953.176]"
549,2015/2016,8636,"[428672, 25735, 30991, 301456, 282770, 206508, 49970, 25526, 42422, 213688, 214972, 150466, 98254, 163670, 155738, 33888, 197352, 130155, 40686, 41199, 92666, 19327]",1706.922582972583,77.58739013511742,Inter,67,"(77.131, 78.524]","(1607.004, 1712.255]","(76.163, 77.607]","(1698.154, 1727.406]"
550,2008/2009,10233,"[37767, 27660, 39314, 37526, 40601, 41882, 41757, 41758, 39455, 41760, 27680, 27684, 41413, 39495, 42702, 30549, 38368, 26852, 31214]",1420.5,74.76315789473684,Genoa,68,"(74.344, 75.737]","(1396.504, 1501.754]","(74.479, 75.089]","(1346.3, 1421.623]"
551,2009/2010,10233,"[37767, 39304, 27657, 27660, 30991, 37526, 41882, 108956, 41757, 41758, 39455, 41760, 27680, 41762, 27684, 38576, 39474, 41413, 41942, 34008, 24415, 39393, 144999, 35561, 30713]",1876.0,75.04,Genoa,51,"(74.344, 75.737]","(1817.505, 1922.755]","(74.479, 75.089]","(1848.8, 1891.036]"
552,2010/2011,10233,"[37767, 39304, 154249, 39562, 30991, 43283, 40601, 41882, 41758, 41760, 40608, 27684, 46374, 27303, 74663, 18859, 25526, 109121, 41413, 72518, 41542, 34008, 39393, 26098, 178802, 30709, 26234]",2023.5,74.94444444444444,Genoa,51,"(74.344, 75.737]","(1922.755, 2028.006]","(74.479, 75.089]","(1953.176, 2037.218]"
553,2011/2012,10233,"[37767, 39304, 185867, 30991, 27664, 50449, 299411, 36121, 40601, 26522, 41760, 40608, 30881, 27684, 46374, 39222, 24503, 36154, 72518, 30424, 34008, 49897, 113769, 26098, 192504, 39419]",1892.0,72.76923076923077,Genoa,40,"(71.557, 72.951]","(1817.505, 1922.755]","(72.704, 73.177]","(1891.036, 1953.176]"
554,2012/2013,10233,"[41869, 50449, 299411, 39447, 40601, 41629, 41760, 212772, 46374, 39719, 41394, 24503, 42306, 72518, 41542, 39498, 24403, 30424, 34008, 24792, 202343, 49897, 39537, 192504, 39419, 161660, 97789, 39422, 154239]",2140.5,73.8103448275862,Genoa,38,"(72.951, 74.344]","(2133.256, 2238.506]","(73.77, 74.479]","(2037.218, 2449.007]"
555,2013/2014,10233,"[37767, 41869, 299411, 188054, 181910, 41629, 30881, 41892, 46374, 275122, 39222, 41655, 24504, 323385, 42041, 67008, 39549, 72518, 178120, 27720, 30928, 24792, 41694, 244966, 31725, 39284, 161661, 154239]",2039.3829975579972,72.83510705564277,Genoa,44,"(71.557, 72.951]","(2028.006, 2133.256]","(72.704, 73.177]","(2037.218, 2449.007]"
556,2014/2015,10233,"[231176, 52243, 181910, 188054, 46241, 429988, 113318, 46374, 35575, 101422, 166575, 39345, 41655, 238786, 41411, 162885, 72518, 30928, 134236, 301023, 289250, 244966, 268394, 41329, 39284, 577911, 161015, 39549, 154239]",2072.796572871573,71.4757438921232,Genoa,59,"(70.164, 71.557]","(2028.006, 2133.256]","(71.068, 71.673]","(2037.218, 2449.007]"
557,2015/2016,10233,"[72707, 231176, 52243, 181910, 42651, 429988, 110378, 101422, 41269, 41655, 671159, 258873, 164029, 162885, 72518, 30928, 280276, 46297, 134236, 30940, 301023, 242783, 202341, 119014, 26221, 39284, 364532, 38139, 25597]",2118.7886002886003,73.0616758720207,Genoa,46,"(72.951, 74.344]","(2028.006, 2133.256]","(72.704, 73.177]","(2037.218, 2449.007]"
558,2009/2010,8537,"[155268, 41862, 41350, 50055, 39435, 27667, 42650, 42396, 26784, 181920, 11685, 27558, 39722, 39470, 39732, 40757, 39350, 198324, 30136, 118713, 42702, 37457, 27605, 41942, 42600, 42601, 39539, 25337, 37499]",1880.5,64.84482758620689,Livorno,29,"(64.591, 65.984]","(1817.505, 1922.755]","(63.065, 65.327]","(1848.8, 1891.036]"
559,2013/2014,8537,"[362113, 362115, 41605, 39569, 51348, 79256, 41369, 177688, 42393, 181920, 56992, 111794, 39490, 120132, 244816, 73047, 182106, 39643, 239964, 27613, 41948, 317156, 163557, 41329]",1624.9686507936508,67.70702711640212,Livorno,25,"(67.377, 68.771]","(1607.004, 1712.255]","(66.522, 67.711]","(1619.893, 1645.15]"
560,2009/2010,10167,"[37508, 39306, 39567, 27679, 37541, 27686, 46374, 27693, 24499, 30906, 35644, 109121, 39490, 42433, 73034, 97487, 27732, 27610, 30940, 35561, 40428, 40686, 39423]",1636.5,71.15217391304348,Parma,52,"(70.164, 71.557]","(1607.004, 1712.255]","(71.068, 71.673]","(1619.893, 1645.15]"
561,2010/2011,10167,"[37508, 33413, 39567, 33816, 96540, 27679, 27680, 11685, 46374, 37541, 38827, 17836, 40621, 24499, 30906, 68411, 35644, 42433, 41413, 27610, 30940, 35561, 92024]",1540.5,66.97826086956522,Parma,45,"(65.984, 67.377]","(1501.754, 1607.004]","(66.522, 67.711]","(1512.839, 1555.7]"
562,2011/2012,10167,"[39301, 27657, 23947, 39567, 19352, 33816, 96540, 27679, 27680, 37541, 40621, 128047, 27696, 30906, 41659, 35644, 41280, 42433, 41666, 41413, 27599, 27610, 40428, 40686, 213743, 22386, 73845, 92024]",2011.5,71.83928571428571,Parma,54,"(71.557, 72.951]","(1922.755, 2028.006]","(71.673, 72.263]","(1953.176, 2037.218]"
563,2012/2013,10167,"[299653, 39301, 41605, 39567, 73999, 33816, 27679, 37541, 38827, 40621, 39345, 158263, 30906, 35643, 35644, 41666, 27599, 27610, 182106, 39643, 40686, 58485, 213366, 94326, 195199]",1755.5,70.22,Parma,49,"(70.164, 71.557]","(1712.255, 1817.505]","(69.937, 70.434]","(1754.043, 1782.147]"
564,2013/2014,10167,"[39428, 41605, 154246, 56585, 73999, 154264, 33816, 27679, 176682, 38827, 40621, 39345, 35643, 35644, 41413, 27719, 27599, 24791, 32748, 182765, 40686, 94326, 213366, 39422, 195199]",1833.1136002886003,73.324544011544,Parma,58,"(72.951, 74.344]","(1817.505, 1922.755]","(73.177, 73.77]","(1809.758, 1848.8]"
565,2014/2015,10167,"[41865, 71055, 50449, 154264, 33816, 27679, 41892, 37541, 42664, 40621, 182843, 35644, 130113, 41666, 41413, 26310, 27719, 39367, 470868, 182106, 41694, 268261, 282473, 32748, 40428, 40686, 150389, 213366, 40187, 39422]",2064.251404151404,68.80838013838014,Parma,26,"(68.771, 70.164]","(2028.006, 2133.256]","(68.375, 69.176]","(2037.218, 2449.007]"
566,2009/2010,9976,"[41729, 24459, 41355, 42511, 41879, 39194, 42017, 41763, 24235, 38060, 27565, 72371, 25526, 42692, 42437, 39496, 41809, 30548, 27733, 41816, 24409, 39386, 41818, 39391, 41445]",1707.5,68.3,Bari,50,"(67.377, 68.771]","(1607.004, 1712.255]","(67.711, 68.375]","(1698.154, 1727.406]"
567,2010/2011,9976,"[41729, 24459, 150670, 42003, 41879, 239256, 38938, 39194, 202650, 42664, 38060, 24493, 27696, 182836, 27843, 42692, 39496, 27723, 41809, 12371, 30548, 27733, 41816, 41818, 41695, 39391, 150754, 41445, 41831, 42601, 155254, 26234, 25338]",2234.0,67.6969696969697,Bari,24,"(67.377, 68.771]","(2133.256, 2238.506]","(66.522, 67.711]","(2037.218, 2449.007]"
568,2010/2011,9880,"[39306, 73999, 39701, 41243, 155297, 41380, 39204, 33706, 39488, 150466, 18500, 27719, 31304, 98254, 167634, 39638, 25815, 96598, 39264, 129763, 182765, 94326, 30718, 39423]",1688.5,70.35416666666667,Cesena,43,"(70.164, 71.557]","(1607.004, 1712.255]","(69.937, 70.434]","(1674.5, 1698.154]"
569,2011/2012,9880,"[39426, 298243, 33422, 73999, 39311, 39440, 96534, 43158, 41243, 41380, 11685, 42664, 114746, 41405, 39621, 213317, 39638, 25815, 96598, 196186, 39264, 129763, 31725, 94326, 30712, 25338]",1698.0,65.3076923076923,Cesena,20,"(64.591, 65.984]","(1607.004, 1712.255]","(63.065, 65.327]","(1674.5, 1698.154]"
570,2014/2015,9880,"[195717, 96646, 41735, 150407, 41478, 27658, 364164, 27663, 41754, 41376, 526241, 237602, 37537, 24484, 37550, 179759, 128047, 213299, 42420, 182839, 41534, 41536, 265924, 318535, 108381, 42601, 25595]",1731.1060606060607,64.11503928170595,Cesena,24,"(63.197, 64.591]","(1712.255, 1817.505]","(63.065, 65.327]","(1727.406, 1754.043]"
571,2010/2011,9858,"[41475, 33414, 37499, 27664, 39699, 39450, 39323, 41632, 41640, 41643, 213299, 41652, 41654, 32574, 39487, 71359, 41665, 41662, 41670, 97487, 39762, 113239, 128732, 41437, 38118, 31739]",1735.5,66.75,Brescia,32,"(65.984, 67.377]","(1712.255, 1817.505]","(66.522, 67.711]","(1727.406, 1754.043]"
